primaryKey,id,bin,attempts,made,value,pointsAvg,pointsStDev,expectedPointsAvg,expectedPointsStDev,season,dt,primaryKey,playerName
101112_RightBaseline23FT_2017-18,101112,RightBaseline23FT,3,1,2,0.6666666666666666,0.9428090415820634,0.8129963718199011,0.05913842527522729,2017-18,2017-12-12T18:50:45.958,101112,"Channing Frye"
101112_RightCorner_2017-18,101112,RightCorner,21,8,3,1.1428571428571428,1.4568627181693672,1.092070027829504,0.37202147658549195,2017-18,2017-12-12T18:50:45.958,101112,"Channing Frye"
101112_RightLong3_2017-18,101112,RightLong3,17,4,3,0.7058823529411765,1.2725475089872904,0.8234312626199934,0.19837351863511174,2017-18,2017-12-12T18:50:45.958,101112,"Channing Frye"
101127_Left11FT_2017-18,101127,Left11FT,67,33,2,0.9850746268656716,0.9998886104145811,0.8384707043265158,0.08108358895011099,2017-18,2017-12-12T18:50:45.958,101127,"Jarrett Jack"
101127_Left18FT_2017-18,101127,Left18FT,86,40,2,0.9302325581395349,0.9975632832338243,0.8932330266946918,0.13065654761397572,2017-18,2017-12-12T18:50:45.958,101127,"Jarrett Jack"
101127_Left23FT_2017-18,101127,Left23FT,38,15,2,0.7894736842105263,0.9775881905793006,0.7924362977211846,0.08719583729979255,2017-18,2017-12-12T18:50:45.958,101127,"Jarrett Jack"
101127_Left27FT_2017-18,101127,Left27FT,91,29,3,0.9560439560439561,1.3978954976119249,1.0774735916413225,0.12948401867663545,2017-18,2017-12-12T18:50:45.958,101127,"Jarrett Jack"
101127_LeftBaseline11FT_2017-18,101127,LeftBaseline11FT,16,8,2,1,1,0.7099194407906719,0.13409134498987244,2017-18,2017-12-12T18:50:45.958,101127,"Jarrett Jack"
101127_LeftBaseline18FT_2017-18,101127,LeftBaseline18FT,21,6,2,0.5714285714285714,0.9035079029052513,0.838812247858143,0.027264662979978625,2017-18,2017-12-12T18:50:45.958,101127,"Jarrett Jack"
101127_LeftBaseline23FT_2017-18,101127,LeftBaseline23FT,5,3,2,1.2,0.9797958971132713,0.8690292397660819,0.27302455014029386,2017-18,2017-12-12T18:50:45.958,101127,"Jarrett Jack"
101127_LeftCorner_2017-18,101127,LeftCorner,38,22,3,1.736842105263158,1.4811839241547669,1.1310041786997904,0.1469230423478695,2017-18,2017-12-12T18:50:45.958,101127,"Jarrett Jack"
101127_LeftLong3_2017-18,101127,LeftLong3,12,5,3,1.25,1.479019945774904,0.8575441715147596,0.23634378236161716,2017-18,2017-12-12T18:50:45.958,101127,"Jarrett Jack"
101127_RestrictedArea_2017-18,101127,RestrictedArea,349,226,2,1.2951289398280803,0.9554574343611291,1.2301604440608263,0.06599910628528825,2017-18,2017-12-12T18:50:45.958,101127,"Jarrett Jack"
101127_Right11FT_2017-18,101127,Right11FT,73,33,2,0.9041095890410958,0.9953918972375313,0.7727950730260642,0.09798102424348437,2017-18,2017-12-12T18:50:45.958,101127,"Jarrett Jack"
101127_Right18FT_2017-18,101127,Right18FT,93,42,2,0.9032258064516129,0.9953063626155818,0.8802477479361736,0.05387700029993522,2017-18,2017-12-12T18:50:45.958,101127,"Jarrett Jack"
101127_Right23FT_2017-18,101127,Right23FT,76,36,2,0.9473684210526315,0.9986139979479093,0.8055540972111844,0.04741783853992443,2017-18,2017-12-12T18:50:45.958,101127,"Jarrett Jack"
101127_Right27FT_2017-18,101127,Right27FT,102,38,3,1.1176470588235294,1.4504503536397595,1.0887138852808371,0.09593980917458055,2017-18,2017-12-12T18:50:45.958,101127,"Jarrett Jack"
101127_RightBaseline11FT_2017-18,101127,RightBaseline11FT,14,8,2,1.1428571428571428,0.989743318610787,0.8574098471951912,0.10339007485261639,2017-18,2017-12-12T18:50:45.958,101127,"Jarrett Jack"
101127_RightBaseline18FT_2017-18,101127,RightBaseline18FT,15,7,2,0.9333333333333333,0.9977753031397176,0.7770228403884144,0.06438193909579244,2017-18,2017-12-12T18:50:45.958,101127,"Jarrett Jack"
101127_RightBaseline23FT_2017-18,101127,RightBaseline23FT,4,1,2,0.5,0.8660254037844386,0.8413555255660519,0.030563924455663555,2017-18,2017-12-12T18:50:45.958,101127,"Jarrett Jack"
101127_RightCorner_2017-18,101127,RightCorner,22,6,3,0.8181818181818182,1.3360853142453697,1.2479944317606542,0.11027167166845242,2017-18,2017-12-12T18:50:45.958,101127,"Jarrett Jack"
101127_RightLong3_2017-18,101127,RightLong3,25,4,3,0.48,1.0998181667894014,0.49718817748229505,0.19363724192082057,2017-18,2017-12-12T18:50:45.958,101127,"Jarrett Jack"
101133_Left11FT_2017-18,101133,Left11FT,40,16,2,0.8,0.9797958971132714,0.8222745281633171,0.22196901866615468,2017-18,2017-12-12T18:50:45.958,101133,"Ian Mahinmi"
101133_Left18FT_2017-18,101133,Left18FT,57,22,2,0.7719298245614035,0.9736446965271303,0.7810800994005818,0.12557334897276004,2017-18,2017-12-12T18:50:45.958,101133,"Ian Mahinmi"
101133_Left23FT_2017-18,101133,Left23FT,30,16,2,1.0666666666666667,0.997775303139718,0.8091072041653437,0.16045648969450926,2017-18,2017-12-12T18:50:45.958,101133,"Ian Mahinmi"
101133_Left27FT_2017-18,101133,Left27FT,63,22,3,1.0476190476190477,1.4301578493029723,1.1022326271754637,0.12917510593484693,2017-18,2017-12-12T18:50:45.958,101133,"Ian Mahinmi"
101133_LeftBaseline11FT_2017-18,101133,LeftBaseline11FT,12,7,2,1.1666666666666667,0.9860132971832694,0.7797226874432757,0.3108443860089489,2017-18,2017-12-12T18:50:45.958,101133,"Ian Mahinmi"
101133_LeftBaseline18FT_2017-18,101133,LeftBaseline18FT,10,7,2,1.4,0.9165151389911681,0.6988527812057223,0.3459705588004141,2017-18,2017-12-12T18:50:45.958,101133,"Ian Mahinmi"
